# == pyFAI calibration ==
# SplineFile: None
# PixelSize: 2.000e-04, 2.000e-04 m
# PONI: 1.995e-01, 2.016e-01 m
# Distance Sample to Detector: 1.79502286468 m
# Rotations: -0.004483 0.004646 0.000019 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 1795.060 mm
# Center: x=1048.052, y=1039.198 pix
# Tilt: 0.370 deg  TiltPlanRot: 46.021 deg
# 
# Wavelength: 1.4235e-11
# Polarization factor: None
# Normalization factor: 1.0
# --> /Volumes/desy/desy_2018/TiAlNi/TiAlNi_1-00051.txt
#       2th_deg             I 
  2.179607e+00    9.371443e+01
  2.182723e+00    9.352631e+01
  2.185839e+00    9.338560e+01
  2.188955e+00    9.343922e+01
  2.192071e+00    9.358346e+01
  2.195187e+00    9.309805e+01
  2.198303e+00    9.238943e+01
  2.201419e+00    9.209965e+01
  2.204535e+00    9.218372e+01
  2.207651e+00    9.202437e+01
  2.210766e+00    9.216287e+01
  2.213882e+00    9.252963e+01
  2.216998e+00    9.283470e+01
  2.220114e+00    9.268029e+01
  2.223230e+00    9.268250e+01
  2.226346e+00    9.246172e+01
  2.229462e+00    9.234248e+01
  2.232578e+00    9.196407e+01
  2.235694e+00    9.165233e+01
  2.238810e+00    9.165466e+01
  2.241926e+00    9.174226e+01
  2.245042e+00    9.208987e+01
  2.248158e+00    9.236650e+01
  2.251274e+00    9.287776e+01
  2.254390e+00    9.282704e+01
  2.257506e+00    9.270985e+01
  2.260622e+00    9.297897e+01
  2.263738e+00    9.310849e+01
  2.266854e+00    9.258995e+01
  2.269970e+00    9.189626e+01
  2.273085e+00    9.148946e+01
  2.276201e+00    9.153594e+01
  2.279317e+00    9.134576e+01
  2.282433e+00    9.114446e+01
  2.285549e+00    9.080466e+01
  2.288665e+00    9.071120e+01
  2.291781e+00    9.068266e+01
  2.294897e+00    9.104237e+01
  2.298013e+00    9.126145e+01
  2.301129e+00    9.129142e+01
  2.304245e+00    9.122210e+01
  2.307361e+00    9.147541e+01
  2.310477e+00    9.149078e+01
  2.313593e+00    9.123486e+01
  2.316709e+00    9.116019e+01
  2.319825e+00    9.096818e+01
  2.322941e+00    9.043503e+01
  2.326057e+00    9.015685e+01
  2.329173e+00    8.983959e+01
  2.332289e+00    9.013821e+01
  2.335404e+00    9.007458e+01
  2.338520e+00    9.058987e+01
  2.341636e+00    9.069306e+01
  2.344752e+00    9.119256e+01
  2.347868e+00    9.178853e+01
  2.350984e+00    9.287347e+01
  2.354100e+00    9.410587e+01
  2.357216e+00    9.503481e+01
  2.360332e+00    9.515565e+01
  2.363448e+00    9.432822e+01
  2.366564e+00    9.336422e+01
  2.369680e+00    9.164385e+01
  2.372796e+00    9.038888e+01
  2.375912e+00    8.975199e+01
  2.379028e+00    8.932307e+01
  2.382144e+00    8.899809e+01
  2.385260e+00    8.865063e+01
  2.388376e+00    8.844579e+01
  2.391492e+00    8.850188e+01
  2.394608e+00    8.877586e+01
  2.397723e+00    8.905972e+01
  2.400839e+00    8.921931e+01
  2.403955e+00    8.912805e+01
  2.407071e+00    8.886042e+01
  2.410187e+00    8.877061e+01
  2.413303e+00    8.854911e+01
  2.416419e+00    8.864603e+01
  2.419535e+00    8.870242e+01
  2.422651e+00    8.879296e+01
  2.425767e+00    8.890451e+01
  2.428883e+00    8.920261e+01
  2.431999e+00    8.934236e+01
  2.435115e+00    8.911931e+01
  2.438231e+00    8.883253e+01
  2.441347e+00    8.910347e+01
  2.444463e+00    8.900605e+01
  2.447579e+00    8.900327e+01
  2.450695e+00    8.889621e+01
  2.453811e+00    8.879126e+01
  2.456927e+00    8.853790e+01
  2.460042e+00    8.861207e+01
  2.463158e+00    8.870650e+01
  2.466274e+00    8.841536e+01
  2.469390e+00    8.822913e+01
  2.472506e+00    8.796273e+01
  2.475622e+00    8.801514e+01
  2.478738e+00    8.789633e+01
  2.481854e+00    8.761419e+01
  2.484970e+00    8.745544e+01
  2.488086e+00    8.753429e+01
  2.491202e+00    8.739496e+01
  2.494318e+00    8.742932e+01
  2.497434e+00    8.733866e+01
  2.500550e+00    8.742653e+01
  2.503666e+00    8.743024e+01
  2.506782e+00    8.709621e+01
  2.509898e+00    8.671478e+01
  2.513014e+00    8.629438e+01
  2.516130e+00    8.644481e+01
  2.519246e+00    8.668922e+01
  2.522361e+00    8.700371e+01
  2.525477e+00    8.716976e+01
  2.528593e+00    8.705403e+01
  2.531709e+00    8.706766e+01
  2.534825e+00    8.703854e+01
  2.537941e+00    8.693394e+01
  2.541057e+00    8.686415e+01
  2.544173e+00    8.686076e+01
  2.547289e+00    8.694223e+01
  2.550405e+00    8.704087e+01
  2.553521e+00    8.702446e+01
  2.556637e+00    8.690913e+01
  2.559753e+00    8.683903e+01
  2.562869e+00    8.672603e+01
  2.565985e+00    8.692765e+01
  2.569101e+00    8.703710e+01
  2.572217e+00    8.707497e+01
  2.575333e+00    8.693887e+01
  2.578449e+00    8.676832e+01
  2.581565e+00    8.651198e+01
  2.584680e+00    8.644360e+01
  2.587796e+00    8.661382e+01
  2.590912e+00    8.651650e+01
  2.594028e+00    8.667218e+01
  2.597144e+00    8.672953e+01
  2.600260e+00    8.660616e+01
  2.603376e+00    8.643286e+01
  2.606492e+00    8.630051e+01
  2.609608e+00    8.645095e+01
  2.612724e+00    8.688663e+01
  2.615840e+00    8.685555e+01
  2.618956e+00    8.635990e+01
  2.622072e+00    8.612277e+01
  2.625188e+00    8.627009e+01
  2.628304e+00    8.659702e+01
  2.631420e+00    8.692028e+01
  2.634536e+00    8.723418e+01
  2.637652e+00    8.711930e+01
  2.640768e+00    8.673904e+01
  2.643884e+00    8.654507e+01
  2.646999e+00    8.635777e+01
  2.650115e+00    8.636524e+01
  2.653231e+00    8.619093e+01
  2.656347e+00    8.628616e+01
  2.659463e+00    8.646500e+01
  2.662579e+00    8.648455e+01
  2.665695e+00    8.621572e+01
  2.668811e+00    8.609654e+01
  2.671927e+00    8.598215e+01
  2.675043e+00    8.611079e+01
  2.678159e+00    8.650517e+01
  2.681275e+00    8.685947e+01
  2.684391e+00    8.677337e+01
  2.687507e+00    8.682990e+01
  2.690623e+00    8.696252e+01
  2.693739e+00    8.689537e+01
  2.696855e+00    8.697559e+01
  2.699971e+00    8.685335e+01
  2.703087e+00    8.676892e+01
  2.706203e+00    8.684563e+01
  2.709318e+00    8.711230e+01
  2.712434e+00    8.709603e+01
  2.715550e+00    8.695948e+01
  2.718666e+00    8.721285e+01
  2.721782e+00    8.717340e+01
  2.724898e+00    8.667651e+01
  2.728014e+00    8.662508e+01
  2.731130e+00    8.681261e+01
  2.734246e+00    8.727589e+01
  2.737362e+00    8.730318e+01
  2.740478e+00    8.715923e+01
  2.743594e+00    8.743584e+01
  2.746710e+00    8.817228e+01
  2.749826e+00    8.925599e+01
  2.752942e+00    9.084926e+01
  2.756058e+00    9.254646e+01
  2.759174e+00    9.398087e+01
  2.762290e+00    9.445309e+01
  2.765406e+00    9.391006e+01
  2.768522e+00    9.262616e+01
  2.771637e+00    9.101831e+01
  2.774753e+00    8.960691e+01
  2.777869e+00    8.861290e+01
  2.780985e+00    8.804272e+01
  2.784101e+00    8.791651e+01
  2.787217e+00    8.771321e+01
  2.790333e+00    8.762222e+01
  2.793449e+00    8.765456e+01
  2.796565e+00    8.771992e+01
  2.799681e+00    8.767864e+01
  2.802797e+00    8.769274e+01
  2.805913e+00    8.775433e+01
  2.809029e+00    8.792432e+01
  2.812145e+00    8.788003e+01
  2.815261e+00    8.769385e+01
  2.818377e+00    8.749267e+01
  2.821493e+00    8.773845e+01
  2.824609e+00    8.783221e+01
  2.827725e+00    8.825420e+01
  2.830841e+00    8.872060e+01
  2.833956e+00    8.949403e+01
  2.837072e+00    9.019512e+01
  2.840188e+00    9.043242e+01
  2.843304e+00    9.028548e+01
  2.846420e+00    8.986818e+01
  2.849536e+00    8.966167e+01
  2.852652e+00    8.954178e+01
  2.855768e+00    8.933025e+01
  2.858884e+00    8.908254e+01
  2.862000e+00    8.876991e+01
  2.865116e+00    8.877048e+01
  2.868232e+00    8.880151e+01
  2.871348e+00    8.893718e+01
  2.874464e+00    8.926545e+01
  2.877580e+00    8.937438e+01
  2.880696e+00    8.949937e+01
  2.883812e+00    8.944597e+01
  2.886928e+00    8.982717e+01
  2.890044e+00    9.025889e+01
  2.893160e+00    9.033066e+01
  2.896275e+00    9.005237e+01
  2.899391e+00    9.004001e+01
  2.902507e+00    9.031958e+01
  2.905623e+00    9.069832e+01
  2.908739e+00    9.067298e+01
  2.911855e+00    9.057864e+01
  2.914971e+00    9.088221e+01
  2.918087e+00    9.116341e+01
  2.921203e+00    9.128873e+01
  2.924319e+00    9.136033e+01
  2.927435e+00    9.163359e+01
  2.930551e+00    9.181483e+01
  2.933667e+00    9.210596e+01
  2.936783e+00    9.199416e+01
  2.939899e+00    9.198798e+01
  2.943015e+00    9.177608e+01
  2.946131e+00    9.171627e+01
  2.949247e+00    9.209596e+01
  2.952363e+00    9.238465e+01
  2.955479e+00    9.242627e+01
  2.958594e+00    9.255742e+01
  2.961710e+00    9.273177e+01
  2.964826e+00    9.286509e+01
  2.967942e+00    9.286169e+01
  2.971058e+00    9.303427e+01
  2.974174e+00    9.335549e+01
  2.977290e+00    9.360764e+01
  2.980406e+00    9.393049e+01
  2.983522e+00    9.407471e+01
  2.986638e+00    9.438499e+01
  2.989754e+00    9.469011e+01
  2.992870e+00    9.503123e+01
  2.995986e+00    9.502148e+01
  2.999102e+00    9.523373e+01
  3.002218e+00    9.542541e+01
  3.005334e+00    9.562366e+01
  3.008450e+00    9.562673e+01
  3.011566e+00    9.598972e+01
  3.014682e+00    9.628802e+01
  3.017798e+00    9.653216e+01
  3.020913e+00    9.668156e+01
  3.024029e+00    9.681503e+01
  3.027145e+00    9.700208e+01
  3.030261e+00    9.736637e+01
  3.033377e+00    9.775476e+01
  3.036493e+00    9.821775e+01
  3.039609e+00    9.887064e+01
  3.042725e+00    9.992872e+01
  3.045841e+00    1.012580e+02
  3.048957e+00    1.028343e+02
  3.052073e+00    1.046385e+02
  3.055189e+00    1.062322e+02
  3.058305e+00    1.070151e+02
  3.061421e+00    1.070232e+02
  3.064537e+00    1.064202e+02
  3.067653e+00    1.054835e+02
  3.070769e+00    1.046942e+02
  3.073885e+00    1.044692e+02
  3.077001e+00    1.044727e+02
  3.080117e+00    1.046127e+02
  3.083232e+00    1.052035e+02
  3.086348e+00    1.058663e+02
  3.089464e+00    1.063220e+02
  3.092580e+00    1.072505e+02
  3.095696e+00    1.081396e+02
  3.098812e+00    1.089664e+02
  3.101928e+00    1.098461e+02
  3.105044e+00    1.112314e+02
  3.108160e+00    1.124770e+02
  3.111276e+00    1.138502e+02
  3.114392e+00    1.152814e+02
  3.117508e+00    1.167078e+02
  3.120624e+00    1.183972e+02
  3.123740e+00    1.201370e+02
  3.126856e+00    1.219893e+02
  3.129972e+00    1.242038e+02
  3.133088e+00    1.265067e+02
  3.136204e+00    1.293071e+02
  3.139320e+00    1.324088e+02
  3.142436e+00    1.360813e+02
  3.145551e+00    1.407150e+02
  3.148667e+00    1.467577e+02
  3.151783e+00    1.549816e+02
  3.154899e+00    1.668064e+02
  3.158015e+00    1.850887e+02
  3.161131e+00    2.146634e+02
  3.164247e+00    2.678186e+02
  3.167363e+00    3.700372e+02
  3.170479e+00    5.764981e+02
  3.173595e+00    9.736334e+02
  3.176711e+00    1.653991e+03
  3.179827e+00    2.602647e+03
  3.182943e+00    3.619516e+03
  3.186059e+00    4.373137e+03
  3.189175e+00    4.578225e+03
  3.192291e+00    4.189042e+03
  3.195407e+00    3.360853e+03
  3.198523e+00    2.373764e+03
  3.201639e+00    1.509686e+03
  3.204755e+00    9.023296e+02
  3.207870e+00    5.465694e+02
  3.210986e+00    3.615634e+02
  3.214102e+00    2.685486e+02
  3.217218e+00    2.205911e+02
  3.220334e+00    1.934176e+02
  3.223450e+00    1.767466e+02
  3.226566e+00    1.654506e+02
  3.229682e+00    1.576720e+02
  3.232798e+00    1.519226e+02
  3.235914e+00    1.476125e+02
  3.239030e+00    1.443062e+02
  3.242146e+00    1.416353e+02
  3.245262e+00    1.398507e+02
  3.248378e+00    1.384078e+02
  3.251494e+00    1.372913e+02
  3.254610e+00    1.366527e+02
  3.257726e+00    1.365815e+02
  3.260842e+00    1.363382e+02
  3.263958e+00    1.357907e+02
  3.267074e+00    1.344860e+02
  3.270189e+00    1.325937e+02
  3.273305e+00    1.304154e+02
  3.276421e+00    1.282046e+02
  3.279537e+00    1.264940e+02
  3.282653e+00    1.253875e+02
  3.285769e+00    1.248199e+02
  3.288885e+00    1.246162e+02
  3.292001e+00    1.252579e+02
  3.295117e+00    1.257722e+02
  3.298233e+00    1.264892e+02
  3.301349e+00    1.272937e+02
  3.304465e+00    1.281276e+02
  3.307581e+00    1.281852e+02
  3.310697e+00    1.276088e+02
  3.313813e+00    1.267980e+02
  3.316929e+00    1.260352e+02
  3.320045e+00    1.254096e+02
  3.323161e+00    1.251494e+02
  3.326277e+00    1.255424e+02
  3.329393e+00    1.261099e+02
  3.332508e+00    1.265276e+02
  3.335624e+00    1.265156e+02
  3.338740e+00    1.263704e+02
  3.341856e+00    1.260989e+02
  3.344972e+00    1.262793e+02
  3.348088e+00    1.264815e+02
  3.351204e+00    1.269178e+02
  3.354320e+00    1.273575e+02
  3.357436e+00    1.280083e+02
  3.360552e+00    1.290138e+02
  3.363668e+00    1.299853e+02
  3.366784e+00    1.312430e+02
  3.369900e+00    1.327136e+02
  3.373016e+00    1.342286e+02
  3.376132e+00    1.355382e+02
  3.379248e+00    1.365701e+02
  3.382364e+00    1.375420e+02
  3.385480e+00    1.384761e+02
  3.388596e+00    1.392849e+02
  3.391712e+00    1.402391e+02
  3.394827e+00    1.415146e+02
  3.397943e+00    1.432642e+02
  3.401059e+00    1.450492e+02
  3.404175e+00    1.470106e+02
  3.407291e+00    1.492447e+02
  3.410407e+00    1.516570e+02
  3.413523e+00    1.544889e+02
  3.416639e+00    1.573918e+02
  3.419755e+00    1.603589e+02
  3.422871e+00    1.636322e+02
  3.425987e+00    1.670759e+02
  3.429103e+00    1.708225e+02
  3.432219e+00    1.750614e+02
  3.435335e+00    1.805206e+02
  3.438451e+00    1.870955e+02
  3.441567e+00    1.958280e+02
  3.444683e+00    2.076098e+02
  3.447799e+00    2.249149e+02
  3.450915e+00    2.517876e+02
  3.454031e+00    3.005329e+02
  3.457146e+00    3.944510e+02
  3.460262e+00    5.900397e+02
  3.463378e+00    9.929370e+02
  3.466494e+00    1.751677e+03
  3.469610e+00    2.963109e+03
  3.472726e+00    4.504670e+03
  3.475842e+00    6.020019e+03
  3.478958e+00    6.903462e+03
  3.482074e+00    6.745459e+03
  3.485190e+00    5.582729e+03
  3.488306e+00    3.966340e+03
  3.491422e+00    2.516161e+03
  3.494538e+00    1.466737e+03
  3.497654e+00    8.536967e+02
  3.500770e+00    5.349398e+02
  3.503886e+00    3.819681e+02
  3.507002e+00    3.055001e+02
  3.510118e+00    2.659154e+02
  3.513234e+00    2.428236e+02
  3.516350e+00    2.289160e+02
  3.519465e+00    2.201688e+02
  3.522581e+00    2.148669e+02
  3.525697e+00    2.114667e+02
  3.528813e+00    2.099329e+02
  3.531929e+00    2.096637e+02
  3.535045e+00    2.108041e+02
  3.538161e+00    2.130563e+02
  3.541277e+00    2.158136e+02
  3.544393e+00    2.188649e+02
  3.547509e+00    2.216544e+02
  3.550625e+00    2.245739e+02
  3.553741e+00    2.281682e+02
  3.556857e+00    2.323560e+02
  3.559973e+00    2.366440e+02
  3.563089e+00    2.415702e+02
  3.566205e+00    2.479982e+02
  3.569321e+00    2.556548e+02
  3.572437e+00    2.640674e+02
  3.575553e+00    2.743217e+02
  3.578669e+00    2.862207e+02
  3.581784e+00    2.995633e+02
  3.584900e+00    3.158125e+02
  3.588016e+00    3.370244e+02
  3.591132e+00    3.649413e+02
  3.594248e+00    4.018997e+02
  3.597364e+00    4.509280e+02
  3.600480e+00    5.195767e+02
  3.603596e+00    6.244249e+02
  3.606712e+00    8.070653e+02
  3.609828e+00    1.152175e+03
  3.612944e+00    1.840203e+03
  3.616060e+00    3.179222e+03
  3.619176e+00    5.557061e+03
  3.622292e+00    9.069446e+03
  3.625408e+00    1.318810e+04
  3.628524e+00    1.671492e+04
  3.631640e+00    1.847320e+04
  3.634756e+00    1.795902e+04
  3.637872e+00    1.546604e+04
  3.640988e+00    1.185571e+04
  3.644103e+00    8.115114e+03
  3.647219e+00    5.011869e+03
  3.650335e+00    2.903611e+03
  3.653451e+00    1.676932e+03
  3.656567e+00    1.042415e+03
  3.659683e+00    7.170515e+02
  3.662799e+00    5.465011e+02
  3.665915e+00    4.475102e+02
  3.669031e+00    3.859658e+02
  3.672147e+00    3.442959e+02
  3.675263e+00    3.143949e+02
  3.678379e+00    2.912643e+02
  3.681495e+00    2.730461e+02
  3.684611e+00    2.583176e+02
  3.687727e+00    2.460693e+02
  3.690843e+00    2.350722e+02
  3.693959e+00    2.255405e+02
  3.697075e+00    2.168495e+02
  3.700191e+00    2.089030e+02
  3.703307e+00    2.014664e+02
  3.706422e+00    1.947439e+02
  3.709538e+00    1.886315e+02
  3.712654e+00    1.828032e+02
  3.715770e+00    1.770355e+02
  3.718886e+00    1.720894e+02
  3.722002e+00    1.676331e+02
  3.725118e+00    1.637109e+02
  3.728234e+00    1.597185e+02
  3.731350e+00    1.560762e+02
  3.734466e+00    1.527758e+02
  3.737582e+00    1.500726e+02
  3.740698e+00    1.472991e+02
  3.743814e+00    1.447664e+02
  3.746930e+00    1.424541e+02
  3.750046e+00    1.403067e+02
  3.753162e+00    1.386904e+02
  3.756278e+00    1.369244e+02
  3.759394e+00    1.353587e+02
  3.762510e+00    1.338375e+02
  3.765626e+00    1.325651e+02
  3.768741e+00    1.316201e+02
  3.771857e+00    1.307169e+02
  3.774973e+00    1.299854e+02
  3.778089e+00    1.293929e+02
  3.781205e+00    1.289644e+02
  3.784321e+00    1.279473e+02
  3.787437e+00    1.273034e+02
  3.790553e+00    1.270296e+02
  3.793669e+00    1.268811e+02
  3.796785e+00    1.264542e+02
  3.799901e+00    1.261439e+02
  3.803017e+00    1.259166e+02
  3.806133e+00    1.257609e+02
  3.809249e+00    1.259205e+02
  3.812365e+00    1.265663e+02
  3.815481e+00    1.271309e+02
  3.818597e+00    1.274632e+02
  3.821713e+00    1.281035e+02
  3.824829e+00    1.289401e+02
  3.827945e+00    1.295607e+02
  3.831060e+00    1.298130e+02
  3.834176e+00    1.295624e+02
  3.837292e+00    1.291084e+02
  3.840408e+00    1.284147e+02
  3.843524e+00    1.271574e+02
  3.846640e+00    1.259828e+02
  3.849756e+00    1.243421e+02
  3.852872e+00    1.227309e+02
  3.855988e+00    1.209744e+02
  3.859104e+00    1.192102e+02
  3.862220e+00    1.175047e+02
  3.865336e+00    1.162255e+02
  3.868452e+00    1.152282e+02
  3.871568e+00    1.143162e+02
  3.874684e+00    1.135138e+02
  3.877800e+00    1.130124e+02
  3.880916e+00    1.128290e+02
  3.884032e+00    1.126531e+02
  3.887148e+00    1.126256e+02
  3.890264e+00    1.129038e+02
  3.893379e+00    1.132684e+02
  3.896495e+00    1.136257e+02
  3.899611e+00    1.140752e+02
  3.902727e+00    1.141438e+02
  3.905843e+00    1.138367e+02
  3.908959e+00    1.130522e+02
  3.912075e+00    1.123165e+02
  3.915191e+00    1.117206e+02
  3.918307e+00    1.112475e+02
  3.921423e+00    1.108758e+02
  3.924539e+00    1.102763e+02
  3.927655e+00    1.098591e+02
  3.930771e+00    1.096531e+02
  3.933887e+00    1.093736e+02
  3.937003e+00    1.091598e+02
  3.940119e+00    1.091303e+02
  3.943235e+00    1.094217e+02
  3.946351e+00    1.096983e+02
  3.949467e+00    1.099904e+02
  3.952583e+00    1.103836e+02
  3.955698e+00    1.110631e+02
  3.958814e+00    1.118735e+02
  3.961930e+00    1.132503e+02
  3.965046e+00    1.147826e+02
  3.968162e+00    1.170220e+02
  3.971278e+00    1.198382e+02
  3.974394e+00    1.242597e+02
  3.977510e+00    1.315295e+02
  3.980626e+00    1.441656e+02
  3.983742e+00    1.679440e+02
  3.986858e+00    2.134852e+02
  3.989974e+00    2.965463e+02
  3.993090e+00    4.285268e+02
  3.996206e+00    6.029580e+02
  3.999322e+00    7.815629e+02
  4.002438e+00    9.208536e+02
  4.005554e+00    1.024089e+03
  4.008670e+00    1.150330e+03
  4.011786e+00    1.357757e+03
  4.014902e+00    1.600513e+03
  4.018017e+00    1.746348e+03
  4.021133e+00    1.644195e+03
  4.024249e+00    1.331250e+03
  4.027365e+00    9.230014e+02
  4.030481e+00    5.715095e+02
  4.033597e+00    3.429414e+02
  4.036713e+00    2.259726e+02
  4.039829e+00    1.695467e+02
  4.042945e+00    1.445166e+02
  4.046061e+00    1.314747e+02
  4.049177e+00    1.240929e+02
  4.052293e+00    1.192425e+02
  4.055409e+00    1.156630e+02
  4.058525e+00    1.124322e+02
  4.061641e+00    1.096770e+02
  4.064757e+00    1.074558e+02
  4.067873e+00    1.057907e+02
  4.070989e+00    1.043234e+02
  4.074105e+00    1.030479e+02
  4.077221e+00    1.019556e+02
  4.080336e+00    1.009235e+02
  4.083452e+00    9.998782e+01
  4.086568e+00    9.911119e+01
  4.089684e+00    9.790550e+01
  4.092800e+00    9.710107e+01
  4.095916e+00    9.655465e+01
  4.099032e+00    9.594105e+01
  4.102148e+00    9.526258e+01
  4.105264e+00    9.484193e+01
  4.108380e+00    9.458830e+01
  4.111496e+00    9.448193e+01
  4.114612e+00    9.444865e+01
  4.117728e+00    9.437012e+01
  4.120844e+00    9.414328e+01
  4.123960e+00    9.373433e+01
  4.127076e+00    9.327872e+01
  4.130192e+00    9.281263e+01
  4.133308e+00    9.206117e+01
  4.136424e+00    9.170176e+01
  4.139540e+00    9.110672e+01
  4.142655e+00    9.045954e+01
  4.145771e+00    9.005110e+01
  4.148887e+00    8.962266e+01
  4.152003e+00    8.912136e+01
  4.155119e+00    8.876803e+01
  4.158235e+00    8.874228e+01
  4.161351e+00    8.869902e+01
  4.164467e+00    8.840316e+01
  4.167583e+00    8.809464e+01
  4.170699e+00    8.813419e+01
  4.173815e+00    8.781340e+01
  4.176931e+00    8.723089e+01
  4.180047e+00    8.679358e+01
  4.183163e+00    8.703718e+01
  4.186279e+00    8.708067e+01
  4.189395e+00    8.678657e+01
  4.192511e+00    8.640882e+01
  4.195627e+00    8.630506e+01
  4.198743e+00    8.647953e+01
  4.201858e+00    8.625651e+01
  4.204974e+00    8.611567e+01
  4.208090e+00    8.602946e+01
  4.211206e+00    8.591678e+01
  4.214322e+00    8.605165e+01
  4.217438e+00    8.606470e+01
  4.220554e+00    8.605713e+01
  4.223670e+00    8.584348e+01
  4.226786e+00    8.554554e+01
  4.229902e+00    8.542962e+01
  4.233018e+00    8.547214e+01
  4.236134e+00    8.530038e+01
  4.239250e+00    8.492229e+01
  4.242366e+00    8.468549e+01
  4.245482e+00    8.473474e+01
  4.248598e+00    8.470139e+01
  4.251714e+00    8.444682e+01
  4.254830e+00    8.431180e+01
  4.257946e+00    8.435963e+01
  4.261062e+00    8.411772e+01
  4.264177e+00    8.387326e+01
  4.267293e+00    8.387064e+01
  4.270409e+00    8.379847e+01
  4.273525e+00    8.349483e+01
  4.276641e+00    8.285523e+01
  4.279757e+00    8.270380e+01
  4.282873e+00    8.299017e+01
  4.285989e+00    8.307507e+01
  4.289105e+00    8.337328e+01
  4.292221e+00    8.386526e+01
  4.295337e+00    8.441169e+01
  4.298453e+00    8.490000e+01
  4.301569e+00    8.536803e+01
  4.304685e+00    8.563250e+01
  4.307801e+00    8.553173e+01
  4.310917e+00    8.528975e+01
  4.314033e+00    8.501906e+01
  4.317149e+00    8.441771e+01
  4.320265e+00    8.373163e+01
  4.323381e+00    8.321003e+01
  4.326496e+00    8.287371e+01
  4.329612e+00    8.257530e+01
  4.332728e+00    8.227639e+01
  4.335844e+00    8.214202e+01
  4.338960e+00    8.198778e+01
  4.342076e+00    8.198753e+01
  4.345192e+00    8.207606e+01
  4.348308e+00    8.195886e+01
  4.351424e+00    8.161499e+01
  4.354540e+00    8.164677e+01
  4.357656e+00    8.192221e+01
  4.360772e+00    8.200788e+01
  4.363888e+00    8.192912e+01
  4.367004e+00    8.170573e+01
  4.370120e+00    8.182725e+01
  4.373236e+00    8.207850e+01
  4.376352e+00    8.232054e+01
  4.379468e+00    8.228040e+01
  4.382584e+00    8.232129e+01
  4.385700e+00    8.239771e+01
  4.388815e+00    8.256970e+01
  4.391931e+00    8.241988e+01
  4.395047e+00    8.246638e+01
  4.398163e+00    8.257800e+01
  4.401279e+00    8.272005e+01
  4.404395e+00    8.289085e+01
  4.407511e+00    8.299988e+01
  4.410627e+00    8.338037e+01
  4.413743e+00    8.354772e+01
  4.416859e+00    8.376334e+01
  4.419975e+00    8.386708e+01
  4.423091e+00    8.404645e+01
  4.426207e+00    8.411443e+01
  4.429323e+00    8.437715e+01
  4.432439e+00    8.470300e+01
  4.435555e+00    8.511922e+01
  4.438671e+00    8.527821e+01
  4.441787e+00    8.511280e+01
  4.444903e+00    8.479287e+01
  4.448019e+00    8.445513e+01
  4.451134e+00    8.398129e+01
  4.454250e+00    8.347424e+01
  4.457366e+00    8.313900e+01
  4.460482e+00    8.266459e+01
  4.463598e+00    8.228713e+01
  4.466714e+00    8.208902e+01
  4.469830e+00    8.206238e+01
  4.472946e+00    8.186716e+01
  4.476062e+00    8.153948e+01
  4.479178e+00    8.154235e+01
  4.482294e+00    8.175714e+01
  4.485410e+00    8.164410e+01
  4.488526e+00    8.160796e+01
  4.491642e+00    8.181030e+01
  4.494758e+00    8.198405e+01
  4.497874e+00    8.189243e+01
  4.500990e+00    8.167930e+01
  4.504106e+00    8.150181e+01
  4.507222e+00    8.145194e+01
  4.510338e+00    8.154510e+01
  4.513453e+00    8.165278e+01
  4.516569e+00    8.198191e+01
  4.519685e+00    8.208348e+01
  4.522801e+00    8.212907e+01
  4.525917e+00    8.210699e+01
  4.529033e+00    8.223617e+01
  4.532149e+00    8.230946e+01
  4.535265e+00    8.237894e+01
  4.538381e+00    8.259865e+01
  4.541497e+00    8.296462e+01
  4.544613e+00    8.323407e+01
  4.547729e+00    8.360064e+01
  4.550845e+00    8.392712e+01
  4.553961e+00    8.412582e+01
  4.557077e+00    8.431567e+01
  4.560193e+00    8.444781e+01
  4.563309e+00    8.487854e+01
  4.566425e+00    8.527418e+01
  4.569541e+00    8.563482e+01
  4.572657e+00    8.608427e+01
  4.575772e+00    8.660164e+01
  4.578888e+00    8.715103e+01
  4.582004e+00    8.780163e+01
  4.585120e+00    8.885802e+01
  4.588236e+00    9.013480e+01
  4.591352e+00    9.194572e+01
  4.594468e+00    9.495608e+01
  4.597584e+00    9.983271e+01
  4.600700e+00    1.075695e+02
  4.603816e+00    1.211852e+02
  4.606932e+00    1.442443e+02
  4.610048e+00    1.816281e+02
  4.613164e+00    2.321867e+02
  4.616280e+00    2.918217e+02
  4.619396e+00    3.415736e+02
  4.622512e+00    3.653457e+02
  4.625628e+00    3.517118e+02
  4.628744e+00    3.062151e+02
  4.631860e+00    2.472989e+02
  4.634976e+00    1.917846e+02
  4.638091e+00    1.517669e+02
  4.641207e+00    1.280458e+02
  4.644323e+00    1.153300e+02
  4.647439e+00    1.087519e+02
  4.650555e+00    1.054765e+02
  4.653671e+00    1.041707e+02
  4.656787e+00    1.035150e+02
  4.659903e+00    1.036958e+02
  4.663019e+00    1.044367e+02
  4.666135e+00    1.056114e+02
  4.669251e+00    1.071967e+02
  4.672367e+00    1.091786e+02
  4.675483e+00    1.118768e+02
  4.678599e+00    1.153967e+02
  4.681715e+00    1.200806e+02
  4.684831e+00    1.268594e+02
